hip,ra_deg,dec_deg,v_mag,b_v
9022,29.03920149,-49.83644587,6.37,-0.081
9061,29.16749154,-22.52678491,4.92,1.434
9085,29.24993719,-51.76624399,6.10,0.487
9094,29.29002660,-10.24242748,6.42,0.817
9095,29.29200196,-47.38527732,4.82,0.864
9110,29.33772674,17.81753177,5.09,0.921
9132,29.43226733,27.80438081,5.84,1.576
9149,29.47223223,-65.42470007,6.36,0.906
9153,29.48215492,23.59606098,4.79,0.290
9163,29.49681766,47.09552052,6.48,1.203
9207,29.61117260,-33.06678701,6.37,1.006
9220,29.63847407,61.69778859,6.02,-0.042
9222,29.63960506,49.20435221,5.70,1.005
9236,29.69247303,-61.56985910,2.86,0.290
9237,29.69165773,-11.30095537,6.46,1.128
9295,29.85785501,12.29487583,6.09,0.186
9307,29.89868000,21.05856973,5.89,1.031
9312,29.90849238,64.62160195,5.29,0.002
9313,29.91172738,-42.03053188,5.57,1.052
9318,29.92136915,-66.06655816,6.09,1.176
9326,29.94249789,-20.82453855,5.43,1.640
9347,30.00128317,-21.07783155,3.99,1.554
9353,30.03816572,3.09701499,5.89,0.610
9372,30.11176258,-8.52387312,5.43,1.391
9440,30.31134638,-30.00183025,5.34,0.883
9459,30.42656778,-44.71350896,5.15,1.471
9480,30.48938612,70.90702007,4.49,0.164
9487,30.51175030,2.76375946,3.82,0.024
9505,30.57545056,54.48754120,4.99,-0.071
9521,30.61776719,-29.66564213,6.40,0.135
9533,30.64615750,13.47671595,5.97,1.584
9562,30.71556505,-23.88662846,6.30,1.340
9564,30.71865218,64.90146584,6.00,0.029
9568,30.73761310,77.91626323,6.04,1.107
9570,30.74148211,33.28413510,5.50,0.029
9572,30.74403780,-15.30593206,5.87,0.966
9573,30.75078031,64.39001815,5.59,0.325
9586,30.79354277,73.85056991,6.12,0.162
9589,30.79854146,0.12850681,5.42,0.146
9598,30.85877233,72.42129433,3.95,-0.002
9621,30.91393309,25.93547132,5.64,0.537
9622,30.91870122,-4.10351629,5.61,1.589
9627,30.92753475,18.25323795,6.24,1.424
9631,30.95071386,-0.34025084,5.96,0.851
9640,30.97480447,42.32972473,2.10,1.370
9655,31.05195101,-11.85977012,6.43,1.498
9677,31.12266034,-29.29681890,4.68,-0.156
9685,31.14632860,-54.88168905,6.45,0.386
9706,31.21254181,7.73566403,6.44,1.114
9727,31.28092264,77.28134094,5.27,0.345
9763,31.38145064,76.11506048,5.22,0.954
9809,31.55109671,8.24811428,6.27,1.636
9827,31.62211713,0.03538432,6.29,0.897
9836,31.64135619,22.64831693,5.03,0.121
9859,31.70514575,25.70455349,6.01,-0.030
9862,31.71688648,-19.13886900,6.39,1.143
9884,31.79336293,23.46242313,2.01,1.151
9951,32.02368667,-41.88042007,6.50,0.205
9977,32.12191579,37.85907730,4.78,0.120
9983,32.13983159,44.45942858,6.38,0.965
9990,32.16908238,58.42360093,5.66,0.595
9999,32.19025421,-17.77915549,6.07,1.661
10035,32.28871892,-43.51659586,5.84,1.197
10050,32.34629333,17.22419618,6.40,0.471
10053,32.35556808,25.93989223,4.98,0.339
10054,32.35546910,81.29594551,6.05,0.118
10064,32.38594522,34.98729693,3.00,0.140
10069,32.39500567,-24.34578510,6.48,0.289
10096,32.45195575,-40.86650069,6.49,0.430
10111,32.52004526,-43.81557444,6.32,0.899
10115,32.53229671,53.84309150,6.31,0.948
10138,32.60805960,-50.82372443,6.12,0.812
10155,32.65665389,19.50033764,5.68,1.641
10176,32.72011834,39.03952583,6.09,-0.054
10203,32.80022718,25.93693848,6.01,1.365
10212,32.83783009,8.56980490,5.64,0.569
10215,32.84261021,-10.05216202,6.00,0.418
10220,32.85426190,31.52639777,6.24,0.112
10227,32.87163979,57.64554358,6.38,0.298
10234,32.89931243,-1.82542945,5.94,0.967
10273,33.06569786,2.74555132,6.49,1.039
10280,33.09283449,30.30306664,4.94,0.770
10296,33.15641173,24.16777830,5.96,1.366
10305,33.19809079,-2.39363722,5.65,0.546
10306,33.20035634,21.21099307,5.23,0.457
10309,33.20795586,79.69153967,6.46,0.240
10320,33.22696028,-30.72382514,5.27,-0.013
10324,33.24998125,8.84671730,4.36,0.878
10326,33.25411349,-21.00013755,5.86,1.006
10328,33.26377183,15.27985954,5.72,1.551
10340,33.30551686,44.23165196,4.84,1.476
10350,33.33810452,74.02772078,6.25,0.915
10361,33.38963065,53.05858871,6.50,1.661
10366,33.40142588,51.06581830,5.31,0.926
10379,33.42338060,58.56058614,6.43,0.554
10396,33.47314323,-9.06463051,6.43,1.415
10403,33.51024067,47.48424121,6.05,0.406
10418,33.56059029,-67.84144101,5.57,1.556
10438,33.62122328,66.52442854,6.05,0.641
10440,33.63310636,-41.16676458,5.91,0.965
10446,33.65825704,28.69118485,6.35,0.957
10513,33.86926940,-67.74636590,5.67,1.306
10535,33.92823871,25.04304345,5.57,0.520
10540,33.94187534,25.78293743,5.79,0.439
10559,33.98451972,33.35889507,5.25,-0.004
10562,33.99055443,47.81193753,6.37,1.029
10602,34.12743894,-51.51216468,3.56,-0.120
10623,34.18989183,83.56141421,6.45,0.951
10633,34.21548440,57.05524579,6.48,0.281
10642,34.24601753,-6.42211620,5.51,0.962
10644,34.26345869,34.22423111,4.84,0.607
10670,34.32861359,33.84719358,4.03,0.019
10718,34.49953199,57.89982060,5.75,1.175
10723,34.50599949,1.75780187,5.60,0.588
10729,34.51910362,57.51632134,5.99,1.039
10732,34.53140185,19.90116354,5.58,0.011
10793,34.73747203,28.64267401,5.29,0.037
10795,34.74144448,23.16781526,6.45,0.376
10798,34.74376883,-25.94568732,6.33,0.724
10814,34.79509808,46.47226062,6.21,0.164
10819,34.81998296,47.37997309,5.31,0.006
10826,34.83663617,-2.97764262,6.47,0.966
10830,34.84449115,48.95546340,6.44,0.427
10832,34.85319332,-41.84836759,6.36,1.162
10854,34.91990540,-4.34557296,6.50,0.082
10871,34.97612918,-55.94479621,5.81,1.570
10924,35.17297322,47.31080391,6.17,-0.094
10944,35.24253440,50.15146565,5.57,-0.089
11001,35.43726143,-68.65941811,4.08,0.034
11020,35.48097970,57.24291565,6.40,0.569
11021,35.48594668,0.39567548,5.29,1.648
11029,35.50638199,-10.77753362,5.43,0.364
11033,35.52076129,-17.66216933,5.89,1.231
11043,35.54896195,-43.19981143,6.30,0.991
11046,35.55165239,-0.88485213,5.42,0.335
11060,35.58931055,55.84565348,5.16,0.369
11072,35.63561159,-23.81632609,5.19,0.608
11090,35.70960144,41.39629730,5.81,0.289
11095,35.71793796,-73.64579219,5.99,1.088
11102,35.72781208,-51.09212882,5.90,0.213
11108,35.74011711,-18.35498247,6.22,0.942
11121,35.77748979,-37.57614441,6.47,1.592
11174,35.96560213,55.36486113,6.29,0.845
11212,36.08382307,-25.84745925,6.45,1.321
11220,36.10381778,50.00654619,5.19,0.979
11231,36.14117931,-40.84045844,6.17,0.653
11249,36.20440136,10.61056498,5.48,-0.098
11258,36.22462811,-60.31194752,5.36,0.395
11261,36.24328818,-2.78003080,6.34,-0.011
11279,36.31678645,56.60982263,6.25,0.249
11293,36.36022527,-66.49402569,6.39,1.511
11313,36.40592791,50.27863100,4.73,1.532
11345,36.48752198,-12.29047964,4.88,-0.027
11348,36.50145519,-15.34124674,5.88,0.116
11381,36.64674012,-20.04261694,5.89,1.247
11407,36.74634294,-47.70384014,4.24,-0.136
11415,36.78015506,27.01239489,6.14,1.461
11427,36.84745450,10.19832641,6.45,0.450
11432,36.86571544,31.80128023,5.55,1.114
11465,36.96574180,50.56997446,6.16,0.435
11474,36.99969819,1.96084583,6.45,0.971
11477,37.00709608,-33.81103904,5.13,0.089
11479,37.01827205,-64.29976836,6.35,-0.025
11484,37.03976038,8.46005355,4.30,-0.053
11486,37.04158500,29.66933047,5.29,0.311
11524,37.14762815,-31.10244482,6.11,1.106
11548,37.20206105,29.93176028,5.89,0.591
11569,37.26644081,67.40247393,4.46,0.153
11578,37.30700722,23.46902650,6.20,0.155
11603,37.39732139,9.56562925,6.09,1.022
11644,37.55719022,-25.18644203,6.50,0.294
11651,37.56919923,33.83370725,6.26,1.079
11670,37.63480803,25.23503642,5.88,0.412
11671,37.63664379,-22.54531844,6.17,1.581
11678,37.66007554,19.85530066,6.14,0.247
11687,37.68834619,0.25574908,6.00,0.168
11698,37.72665993,17.70385593,6.21,0.908
11738,37.87539846,2.26718161,5.27,1.271
11757,37.91893415,-79.10938186,5.27,0.981
11767,37.95451535,89.26410951,1.97,0.636
11783,38.02178461,-15.24467680,4.74,0.454
11784,38.02571027,36.14727125,5.15,1.472
11791,38.03925366,-1.03489611,5.36,1.004
11802,38.06150726,-36.42730749,6.28,1.027
11840,38.21924713,34.54240970,5.84,1.083
11843,38.22558556,15.03455423,6.00,0.572
11867,38.27927736,-34.64996687,5.91,1.064
11907,38.41759485,-20.00192107,6.19,1.100
11918,38.46126669,-28.23234350,4.96,-0.050
11925,38.47753995,-51.09354636,6.24,0.509
12002,38.67760483,-7.85944515,5.74,1.393
12022,38.76722420,7.47099310,6.17,1.053
12057,38.86625100,39.66438054,6.36,-0.095
12072,38.91142353,37.31226284,5.72,1.389
12086,38.94504727,34.68755845,5.38,1.652
12093,38.96863365,5.59324631,4.87,0.880
12107,39.00020130,-7.83159717,5.53,1.607
12114,39.02039079,6.88687029,5.79,0.918
12122,39.03860710,-30.04497764,5.74,1.017
12148,39.14612752,7.73002606,5.81,1.040
12153,39.15798197,12.44763871,5.64,0.516
12160,39.17930475,31.60766717,6.07,1.052
12181,39.23828169,38.73358091,5.91,0.502
12186,39.24419965,-34.57797694,5.78,0.653
12189,39.25218216,24.64722216,6.48,0.510
12200,39.27737544,32.89109186,6.23,0.515
12225,39.35154840,-52.54308590,5.30,0.289
12239,39.40028258,65.74533624,5.80,1.561
12247,39.42416781,-3.39617474,5.65,1.021
12272,39.50313898,7.69527566,6.40,0.431
12273,39.50846272,72.81825166,5.17,0.896
12287,39.57429164,37.72671507,6.19,0.490
12288,39.57775943,-30.19406253,5.84,0.476
12300,39.60347801,-37.99054513,6.48,0.521
12305,39.61647193,38.08914139,6.29,-0.029
12318,39.65334951,3.44320479,6.21,0.999
12332,39.70414390,21.96140834,5.45,0.168
12387,39.87065299,0.32851065,4.08,-0.212
12390,39.89097607,-11.87215595,4.83,0.447
12394,39.89733900,-68.26694624,4.12,-0.061
12413,39.94996945,-42.89166991,4.74,0.061
12444,40.05175765,-9.45287501,5.79,0.524
12447,40.06538753,6.11194356,6.26,0.397
12484,40.16505360,-54.54991148,5.21,0.411
12486,40.16681010,-39.85537550,4.11,1.006
12489,40.17114788,27.06094270,5.30,0.081
12530,40.30832736,-0.69565302,5.72,0.511
12562,40.39220418,-14.54927595,5.98,0.429
12584,40.45136009,-3.21380711,6.07,1.175
12608,40.52752839,-38.38368632,5.99,0.917
12611,40.53518211,-46.52444120,6.09,0.876
12623,40.56214992,40.19394381,4.91,0.582
12640,40.59141540,20.01146490,5.74,-0.017
12647,40.62056500,10.74172465,6.32,0.064
12653,40.63944366,-50.80029384,5.40,0.561
12686,40.74801450,53.52610520,5.85,1.125
12690,40.75773715,48.26524527,6.30,1.140
12692,40.76182552,55.10601929,5.76,-0.110
12706,40.82516250,3.23581853,3.47,0.093
12708,40.83431412,-40.52790533,6.35,-0.022
12717,40.86087760,-66.71425183,6.23,0.542
12719,40.86296995,27.70714655,4.65,-0.122
12720,40.87047684,-2.53145232,6.48,0.981
12744,40.96351691,25.63834267,6.35,0.089
12768,41.02149903,44.29704002,5.43,0.904
12770,41.03062458,-13.85869636,4.24,-0.122
12775,41.04405406,-52.57059693,6.15,0.088
12777,41.04994313,49.22844773,4.10,0.514
12784,41.07963579,17.76392789,6.40,1.143
12786,41.08557377,-32.52471535,6.21,0.040
12803,41.13739078,15.31186153,5.78,-0.024
12821,41.20707139,67.82463015,5.95,0.136
12828,41.23559307,10.11414590,4.27,0.311
12832,41.23992306,12.44576098,5.17,0.234
12843,41.27577129,-18.57256259,4.47,0.481
12862,41.33710923,4.71162925,6.04,0.312
12871,41.36449220,-63.70455293,5.73,0.932
12876,41.38597694,-67.61661701,4.83,0.058
12964,41.68793512,-21.63952151,6.48,0.387
12982,41.74300729,35.98352317,6.27,0.935
12990,41.76489459,35.55468029,6.28,0.385
13008,41.79636968,-22.48575007,6.47,0.398
13036,41.87980886,44.27219848,6.45,0.637
13055,41.94878463,81.44847547,5.80,1.300
13061,41.97725287,29.24711818,4.52,1.112
13108,42.13370521,18.28379052,5.83,1.216
13121,42.19126771,25.18806369,5.89,-0.033
13133,42.23129353,69.63428964,6.26,0.151
13141,42.25619836,-62.80652153,5.25,0.101
13147,42.27258148,-32.40589767,4.45,0.981
13165,42.32316638,17.46430897,5.26,-0.066
13176,42.36213531,37.32641134,6.45,0.422
13178,42.37806797,57.08431780,6.25,0.786
13197,42.46234188,-24.56031078,6.14,0.998
13202,42.47575765,-27.94198156,5.39,0.013
13209,42.49596812,27.26050706,3.61,-0.100
13225,42.56159976,-35.84363655,5.92,0.899
13244,42.61858328,-75.06694714,4.76,1.337
13254,42.64608204,38.31864364,4.22,0.343
13257,42.64705061,36.94832823,6.44,0.617
13265,42.66836129,-35.67584879,5.48,1.259
13268,42.67420868,55.89549611,3.77,1.690
13271,42.69919574,-39.93222398,6.36,0.040
13288,42.75967310,-21.00401932,4.76,0.906
13327,42.87327848,15.08207065,5.52,-0.099
13328,42.87848975,35.05974098,4.56,1.554
13339,42.92387512,46.84193945,5.86,0.903
13347,42.94116900,58.31429162,6.46,0.104
13363,42.98435817,-30.81451995,6.38,0.484
13367,42.99479856,68.88849697,5.94,0.700
13387,43.07927302,-62.90958298,6.03,1.249
13402,43.13386969,-12.76971440,6.05,0.862
13421,43.21141301,-9.44123606,6.31,0.196
13424,43.21677711,52.99735279,6.35,0.093
13429,43.22766123,-65.45529073,6.47,1.008
13448,43.29873023,16.48345956,6.30,0.457
13462,43.33779971,48.56995499,6.23,1.180
13473,43.39332117,-38.43700368,5.93,0.437
13479,43.39717892,-22.37630756,5.93,1.041
13490,43.42755662,38.33748839,5.34,0.423
13518,43.52695756,-50.87140183,6.22,1.571
13531,43.56441901,52.76247890,3.93,0.758
13654,43.95207421,18.33163983,5.76,1.452
13665,43.98716905,61.52113777,5.59,0.445
13679,44.05737361,8.38156340,5.97,0.478
13700,44.10270981,64.33244182,6.17,1.994
13701,44.10687368,-8.89814446,3.89,1.088
13702,44.10897867,18.02311886,5.58,0.471
13713,44.13875862,47.16400652,6.05,1.305
13717,44.15593438,-3.71231988,5.16,0.084
13732,44.21108292,51.26128406,6.22,1.567
13756,44.26906360,4.50103002,6.15,1.623
13768,44.30375592,-29.85528873,6.29,0.472
13775,44.32201066,31.93421866,5.10,-0.007
13782,44.34902489,-23.86216374,5.44,0.238
13789,44.38594704,-38.19092472,6.41,-0.018
13832,44.50970008,38.61492567,6.06,1.403
13834,44.52175646,20.66873326,5.80,0.415
13835,44.52389062,-23.60601201,5.82,1.334
13847,44.56531119,-40.30467242,2.88,0.128
13874,44.67532015,-2.78287686,5.22,0.014
13879,44.69029205,39.66272854,4.68,0.065
13883,44.69709230,-9.77650578,6.14,0.221
13884,44.69915268,-64.07128407,4.98,0.126
13905,44.76531915,35.18312827,4.94,1.235
13907,44.77705996,-28.90721270,6.14,1.044
13914,44.80302370,21.34042885,4.63,0.048
13942,44.90076145,-25.27413271,5.69,0.427
13947,44.90960282,-32.50719794,6.32,0.002
13949,44.91616410,41.03294069,5.89,1.445
13951,44.92149906,-2.46495154,5.56,-0.072
13954,44.92875737,8.90736485,4.71,-0.109
13965,44.95746995,47.22069307,5.47,0.869
13997,45.04955742,38.13174028,6.11,-0.057
14036,45.18392280,10.87038841,5.93,1.593
14040,45.21199893,-2.87861797,6.11,1.751
14043,45.21755767,52.35174424,5.24,-0.049
14060,45.29176726,-7.66301153,5.75,1.043
14086,45.40682262,-28.09155384,5.88,0.794
14104,45.46793044,5.33615151,6.24,1.041
14109,45.47558905,26.46235385,5.91,0.141
14110,45.48382908,-9.96140669,5.84,1.092
14124,45.53864834,-6.49454341,6.20,0.598
14131,45.56436820,-71.90245670,5.51,-0.125
14135,45.56988401,4.08973396,2.54,1.630
14143,45.59382454,4.35288413,5.62,-0.107
14146,45.59791746,-23.62447166,4.08,0.163
14168,45.67614498,-7.68547178,5.32,0.941
14187,45.73276190,-46.97503638,5.81,1.304
14232,45.87565584,28.26990587,6.38,0.306
14240,45.90341436,-59.73777523,5.12,0.349
14264,45.98642793,47.84847973,6.48,0.301
14293,46.06881559,-7.60085702,5.26,0.193
14315,46.15861178,1.86360395,6.05,1.045
14318,46.16935270,15.85602261,6.37,1.400
14328,46.19912802,53.50644013,2.91,0.716
14354,46.29413912,38.84027386,3.32,1.528
14355,46.29706923,-8.27424739,6.30,1.020
14365,46.33754255,40.58218066,6.06,1.011
14376,46.36120780,25.25517451,5.45,-0.031
14382,46.38504744,56.70571907,4.77,1.018
14392,46.41736410,56.06896557,6.10,1.049
14417,46.53267546,79.41853526,5.49,1.569
14439,46.59868993,13.18725028,5.64,1.087
14456,46.63955128,-6.08855469,5.23,1.575
14502,46.82916106,64.05759405,5.89,-0.020
14514,46.85696912,17.87999496,6.13,-0.123
14521,46.88392638,-78.98924450,5.67,0.298
14544,46.94726482,47.30870957,6.38,0.122
14547,46.95390511,-69.26492004,6.12,1.011
14551,46.96186768,-27.83115110,6.18,0.166
14566,47.01605355,52.21351146,6.33,-0.019
14576,47.04221485,40.95564770,2.09,-0.003
14586,47.08795429,18.79505264,6.24,1.560
14607,47.16163143,8.47106951,6.28,1.026
14626,47.22575151,62.38459575,6.47,0.231
14632,47.26674871,49.61327752,4.05,0.595
14649,47.33388405,20.76112286,6.41,1.241
14668,47.37404785,44.85754370,3.79,0.980
14677,47.40309339,29.07708008,5.74,0.115
14719,47.53683132,27.81976573,6.42,0.014
14748,47.61268944,26.89623327,6.02,1.278
14749,47.61354403,-48.73415637,6.11,1.118
14757,47.64745746,-23.73854760,6.37,0.912
14764,47.66164025,11.87262694,5.97,-0.061
14791,47.75307091,64.89626607,6.50,0.163
14797,47.77201670,-13.26428443,6.36,0.614
14814,47.81970410,-16.02496660,6.25,1.167
14817,47.82242336,39.61158237,4.61,1.115
14819,47.82823471,-3.81159551,6.08,1.670
14821,47.84132805,13.04784476,6.11,1.038
14838,47.90735613,19.72667738,4.35,1.033
14844,47.92780470,81.47070965,5.92,0.149
14862,47.98445775,74.39365924,4.85,0.035
14879,48.01886556,-28.98761809,3.80,0.543
14887,48.03981699,42.37590556,6.15,-0.099
14893,48.05935964,27.25696838,5.78,-0.106
14913,48.10727749,-44.41966029,5.92,0.440
14914,48.11008459,47.72587490,6.32,1.425
14915,48.10985486,6.66088292,5.55,1.011
14930,48.13816688,-57.32154906,5.71,2.419
14954,48.19348530,-1.19610121,5.07,0.575
14972,48.25620606,-35.94368778,6.29,-0.076
15004,48.34947111,48.17695327,5.93,0.972
15024,48.40810599,-29.80412954,6.17,1.041
15110,48.72540048,21.04444121,4.87,-0.007
15118,48.73578170,42.50363699,6.07,1.093
15125,48.75112650,-26.10045933,6.25,0.038
15154,48.83515165,30.55668942,5.61,0.012
15191,48.94642557,32.85671227,6.30,0.366
15192,48.94987707,57.14062036,5.79,0.644
15193,48.95282135,50.95588971,6.46,0.100
15197,48.95843559,-8.81972986,4.80,0.232
15201,48.99025199,-77.38845428,5.51,0.438
15203,49.00356191,-5.91870555,6.17,-0.018
15204,49.00775372,34.68851297,6.25,0.290
15209,49.01857794,45.34613334,6.15,1.674
15219,49.05084766,50.93766392,5.04,1.107
15230,49.09051614,-5.73046374,6.30,1.648
15241,49.14662280,32.18401757,5.98,0.988
15244,49.14902478,-9.15467605,6.14,0.407
15282,49.29773712,40.48297868,6.44,-0.027
15305,49.36081681,-47.75166403,5.84,1.228
15309,49.38135753,65.65836679,6.41,0.079
15323,49.41685874,31.12704779,6.40,0.574
15330,49.44234789,-62.57532203,5.53,0.641
15334,49.44064201,39.28337316,5.97,0.056
15338,49.44730590,44.02502428,5.49,-0.060
15353,49.49614300,-66.92685317,6.03,0.133
15357,49.51081436,-28.79707518,5.93,0.337
15371,49.55341226,-62.50636301,5.24,0.600
15382,49.59209811,-22.51111801,4.86,0.904
15383,49.59344010,-0.93028832,5.62,1.050
15404,49.65725554,50.22217425,5.16,-0.073
15411,49.67145547,-18.55979384,5.72,0.381
15416,49.68260357,34.22265260,4.85,1.491
15444,49.78182858,50.09496612,5.05,-0.067
15457,49.84040002,3.37019788,4.84,0.681
15474,49.87917471,-21.75786384,3.70,1.614
15479,49.89544554,-24.12290193,5.63,1.663
15510,49.98187828,-43.06978344,4.26,0.711
15514,49.98248617,27.07113436,5.91,0.860
15520,49.99696958,65.65229236,4.74,-0.108
15547,50.08232760,77.73474052,5.44,0.211
15549,50.08483666,29.04845844,4.47,1.555
15557,50.10655758,25.66273946,6.14,1.241
15585,50.18834943,-26.60650601,6.40,0.542
15619,50.27834733,3.67562031,5.70,0.964
15627,50.30676875,21.14708610,5.27,-0.067
15643,50.35004205,-23.63513525,5.50,0.885
15648,50.36066117,43.32965082,4.96,0.051
15655,50.38930467,-47.77666080,6.40,0.989
15669,50.46888702,49.07090470,5.94,0.468
15696,50.54955583,27.60755258,5.55,1.100
15700,50.56785747,-25.58780242,6.36,0.010
15737,50.68850607,20.74206893,5.10,1.231
15770,50.80497871,49.21326943,5.32,-0.076
15776,50.82375328,-7.79409803,6.20,0.702
15800,50.90126927,0.91008662,6.47,1.154
15807,50.91245782,4.88210533,6.37,0.851
15840,51.00963730,-69.62460615,6.14,0.482
15850,51.04220723,12.62959039,6.03,1.227
15861,51.07697877,24.72406291,5.50,1.190
15863,51.08070979,49.86117959,1.79,0.481
15870,51.10881896,20.80348891,6.07,-0.028
15876,51.12375599,33.53596183,5.78,-0.001
15884,51.15084494,-51.06265748,6.50,0.003
15890,51.16898714,64.58599650,5.13,2.038
15900,51.20330738,9.02886984,3.61,0.887
15968,51.40105329,-69.33643647,5.96,0.415
15987,51.48267347,-35.92088538,6.39,0.082
15988,51.48908755,49.12075668,6.09,-0.073
16015,51.54910178,-41.63693973,6.33,0.054
16029,51.59385319,-27.31747919,5.93,0.934
16042,51.64745398,28.71508748,6.47,0.882
16083,51.79230269,9.73267975,3.73,-0.082
16095,51.82782415,12.73528891,6.29,-0.025
16112,51.88925357,-35.68132348,5.71,1.284
16142,52.00394674,-11.28659964,5.74,1.102
16147,52.01279024,49.06286627,4.99,-0.091
16156,52.04801874,-35.85342612,6.49,0.126
16168,52.08624888,33.80755744,5.72,0.048
16177,52.09829707,60.25567207,6.49,0.014
16181,52.11069654,22.80400630,6.03,0.951
16210,52.21803058,49.84838373,5.58,-0.054
16226,52.26584650,3.24870427,6.41,0.790
16228,52.26722286,59.94033011,4.21,0.419
16244,52.34187591,49.50894827,4.67,-0.096
16245,52.34448990,-62.93752748,4.71,0.410
16252,52.35951399,46.93786821,6.21,0.131
16263,52.40011329,-12.67473686,5.57,0.171
16266,52.41307435,-6.80445784,6.01,1.020
16281,52.47809925,58.87874967,4.55,0.489
16285,52.47978200,-42.63425613,5.76,0.205
16290,52.49538877,-78.35184991,5.68,0.932
16292,52.50076524,55.45180834,5.09,0.022
16303,52.54561557,59.36594666,6.14,0.095
16310,52.55658128,-41.36993756,6.12,0.489
16319,52.58081894,71.86389741,6.37,1.772
16322,52.60195391,11.33644221,5.14,-0.041
16335,52.64368152,47.99521606,4.36,1.367
16339,52.65397530,-47.37512542,5.98,0.116
16340,52.65396132,48.10359644,5.82,-0.033
16341,52.65440695,-5.07514548,4.74,-0.092
16358,52.68924968,6.18870300,5.93,0.953
16368,52.71544718,-66.48971397,5.81,-0.055
16369,52.71824299,12.93667809,4.14,1.112
16424,52.87224804,49.20977059,6.29,0.067
16425,52.87623108,40.75993425,6.50,0.243
16447,52.95432412,49.40109300,6.41,0.075
16449,52.97352770,-25.61414914,6.38,0.120
16470,53.03583692,48.02347611,5.47,-0.101
16489,53.08385477,84.91103978,5.62,0.894
16499,53.10941575,46.05686170,5.30,0.398
16509,53.14501173,-50.37864644,5.67,1.101
16511,53.14978818,9.37343822,5.76,-0.072
16516,53.16240764,44.85575957,6.42,-0.007
